"SortOrder1","Goal","Target","Indicator","Series Code","Series Description","SortOrder2","Country or Area","SIDS","LDC","LLDC","Frequency","Unit","Location","Age Group","Sex","Source Type","2000","FN","2001","FN","2002","FN","2003","FN","2004","FN","2005","FN","2006","FN","2007","FN","2008","FN","2009","FN","2010","FN","2011","FN","2012","FN","2013","FN"
"010501","1","1.5","1.5.1","VC_DSR_AFFCT","+                                                                          Number of persons affected by disaster per 100,000 people","01020344","Trinidad and Tobago","True","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","45.00","E, 1","10.00","E, 1","","","","","","","","","11.00","E, 1","","","5.00","E, 1","11.00","E, 1"
"010501","1","1.5","1.5.1","VC_DSR_AFFCT","+                                                                          Number of persons affected by disaster per 100,000 people","01020105","Tunisia","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","10.00","E, 1","","","2,612.00","E, 1","276.00","E, 1","19.00","E, 1","202.00","E, 1","1,392.00","E, 1","78.00","E, 1","15,397.00","E, 1","","","952.00","E, 1","613.00","E, 1","18.00","E, 1"
"010501","1","1.5","1.5.1","VC_DSR_AFFCT","+                                                                          Number of persons affected by disaster per 100,000 people","01020811","Turkey","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","41,742.00","E, 1","1,856.00","E, 1","74,577.00","E, 1","119,567.00","E, 1","32,424.00","E, 1","30,272.00","E, 1","8,656.00","E, 1","54,042.00","E, 1","1,314.00","E, 1","2,508.00","E, 1","122,121.00","E, 1","72,947.00","E, 1","2,626.00","E, 1","98.00","E, 1"
"010501","1","1.5","1.5.1","VC_DSR_AFFCT","+                                                                          Number of persons affected by disaster per 100,000 people","01020249","Uganda","False","True","True","Annual","Number (Units)","Total","Total","Total","Not available","","","2,425.00","E, 1","2,527.00","E, 1","1,634.00","E, 1","395.00","E, 1","11,620.00","E, 1","3,146.00","E, 1","354,777.00","E, 1","10,959.00","E, 1","4,634.00","E, 1","15,350.00","E, 1","22,810.00","E, 1","116.00","E, 1","971.00","E, 1"
"010501","1","1.5","1.5.1","VC_DSR_AFFCT","+                                                                          Number of persons affected by disaster per 100,000 people","01020347","Uruguay","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","2,650.00","E, 1","2,772.00","E, 1","5,600.00","E, 1","","","","","53,753.00","E, 1","626.00","E, 1","11,301.00","E, 1","1,236.00","E, 1","1,129.00","E, 1","2,147.00","E, 1","363.00","E, 1","","","",""
"010501","1","1.5","1.5.1","VC_DSR_AFFCT","+                                                                          Number of persons affected by disaster per 100,000 people","01020341","Saint Vincent and the Grenadines","True","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","3,339.00","E, 1","16.00","E, 1","3,633.00","E, 1","2,270.00","E, 1","24.00","E, 1","149.00","E, 1","65.00","E, 1","4.00","E, 1","6,186.00","E, 1","136.00","E, 1","","","5,010.00","E, 1"
"010501","1","1.5","1.5.1","VC_DSR_AFFCT","+                                                                          Number of persons affected by disaster per 100,000 people","01020348","Venezuela (Bolivarian Republic of)","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","17,415.00","E, 1","5,577.00","E, 1","54,167.00","E, 1","12,013.00","E, 1","12,167.00","E, 1","73,555.00","E, 1","27,003.00","E, 1","39,054.00","E, 1","16,402.00","E, 1","7,138.00","E, 1","28,564.00","E, 1","59,714.00","E, 1","41,463.00","E, 1","13,455.00","E, 1"
"010501","1","1.5","1.5.1","VC_DSR_AFFCT","+                                                                          Number of persons affected by disaster per 100,000 people","01020711","Viet Nam","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","78,933.00","E, 1","97,964.00","E, 1","610,888.00","E, 1","63,971.00","E, 1","86,161.00","E, 1","108,432.00","E, 1","865,510.00","E, 1","222,747.00","E, 1","173,880.00","E, 1","409,196.00","E, 1","651,751.00","E, 1","","","","","",""
"010501","1","1.5","1.5.1","VC_DSR_AFFCT","+                                                                          Number of persons affected by disaster per 100,000 people","01020920","Vanuatu","True","True","False","Annual","Number (Units)","Total","Total","Total","Not available","","","1,372.00","E, 1","455.00","E, 1","","","98,001.00","E, 1","3,271.00","E, 1","","","4.00","E, 1","60.00","E, 1","842.00","E, 1","500.00","E, 1","248.00","E, 1","139.00","E, 1","",""
"010501","1","1.5","1.5.1","VC_DSR_AFFCT","+                                                                          Number of persons affected by disaster per 100,000 people","01020915","Samoa","True","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","5,200.00","E, 1","","","","","72.00","E, 1","","","","","","","","","16,532.00","E, 1","","","","","","","",""
"010501","1","1.5","1.5.1","VC_DSR_AFFCT","+                                                                          Number of persons affected by disaster per 100,000 people","01020813","Yemen","False","True","False","Annual","Number (Units)","Total","Total","Total","Not available","345.00","E, 1","784.00","E, 1","8.00","E, 1","292.00","E, 1","40.00","E, 1","307.00","E, 1","9,947.00","E, 1","24,986.00","E, 1","63,457.00","E, 1","429.00","E, 1","4,082.00","E, 1","192.00","E, 1","222.00","E, 1","2,283.00","E, 1"
"010501","1","1.5","1.5.1","VC_DSR_MISS","+                                                                          Missing persons due to disaster","01010100","Albania","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","1.00","C, 1","",""
"010501","1","1.5","1.5.1","VC_DSR_MISS","+                                                                          Missing persons due to disaster","01020303","Argentina","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","11.00","C, 1","28.00","C, 1","11.00","C, 1","5.00","C, 1","11.00","C, 1","3.00","C, 1","4.00","C, 1","7.00","C, 1","12.00","C, 1","6.00","C, 1","","","","","","","",""
"010501","1","1.5","1.5.1","VC_DSR_MISS","+                                                                          Missing persons due to disaster","01020308","Bolivia (Plurinational State of)","False","False","True","Annual","Number (Units)","Total","Total","Total","Not available","20.00","C, 1","6.00","C, 1","","","148.00","C, 1","2.00","C, 1","19.00","C, 1","4.00","C, 1","2.00","C, 1","18.00","C, 1","2.00","C, 1","1.00","C, 1","","","","","",""
"010501","1","1.5","1.5.1","VC_DSR_MISS","+                                                                          Missing persons due to disaster","01020313","Chile","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","4.00","C, 1","12.00","C, 1","11.00","C, 1","8.00","C, 1","","","","","5.00","C, 1","21.00","C, 1","5.00","C, 1","7.00","C, 1","362.00","C, 1","3.00","C, 1","1.00","C, 1","2.00","C, 1"
"010501","1","1.5","1.5.1","VC_DSR_MISS","+                                                                          Missing persons due to disaster","01020314","Colombia","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","45.00","C, 1","32.00","C, 1","68.00","C, 1","29.00","C, 1","30.00","C, 1","42.00","C, 1","35.00","C, 1","30.00","C, 1","51.00","C, 1","60.00","C, 1","74.00","C, 1","63.00","C, 1","46.00","C, 1","30.00","C, 1"
"010501","1","1.5","1.5.1","VC_DSR_MISS","+                                                                          Missing persons due to disaster","01020211","Comoros","True","True","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","32.00","C, 1","","","",""
"010501","1","1.5","1.5.1","VC_DSR_MISS","+                                                                          Missing persons due to disaster","01020315","Costa Rica","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","8.00","C, 1","","","7.00","C, 1","","","","","1.00","C, 1","","","2.00","C, 1","3.00","C, 1","7.00","C, 1","2.00","C, 1","","","3.00","C, 1","",""
"010501","1","1.5","1.5.1","VC_DSR_MISS","+                                                                          Missing persons due to disaster","01020215","Djibouti","False","True","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","10.00","C, 1","","","","","","","","","","","","","","","","","",""
"010501","1","1.5","1.5.1","VC_DSR_MISS","+                                                                          Missing persons due to disaster","01020320","Ecuador","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","14.00","C, 1","57.00","C, 1","121.00","C, 1","1.00","C, 1","14.00","C, 1","4.00","C, 1","31.00","C, 1","6.00","C, 1","20.00","C, 1","4.00","C, 1","2.00","C, 1","4.00","C, 1","","","3.00","C, 1"
"010501","1","1.5","1.5.1","VC_DSR_MISS","+                                                                          Missing persons due to disaster","01020903","Fiji","True","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","1.00","C, 1","","","3.00","C, 1","",""
"010501","1","1.5","1.5.1","VC_DSR_MISS","+                                                                          Missing persons due to disaster","01020326","Guatemala","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","1.00","C, 1","","","12.00","C, 1","1.00","C, 1","","","790.00","C, 1","6.00","C, 1","9.00","C, 1","33.00","C, 1","30.00","C, 1","47.00","C, 1","19.00","C, 1","","","5.00","C, 1"
"010501","1","1.5","1.5.1","VC_DSR_MISS","+                                                                          Missing persons due to disaster","01020329","Honduras","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","14.00","C, 1","1.00","C, 1","1.00","C, 1","28.00","C, 1","5.00","C, 1","6.00","C, 1","46.00","C, 1","1.00","C, 1","3.00","C, 1","4.00","C, 1","20.00","C, 1","8.00","C, 1"
"010501","1","1.5","1.5.1","VC_DSR_MISS","+                                                                          Missing persons due to disaster","01020703","Indonesia","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","98.00","C, 1","94.00","C, 1","276.00","C, 1","6,260.00","C, 1","35.00","C, 1","115.00","C, 1","59.00","C, 1","47.00","C, 1","155.00","C, 1","280.00","C, 1","69.00","C, 1","38.00","C, 1","42.00","C, 1"
"010501","1","1.5","1.5.1","VC_DSR_MISS","+                                                                          Missing persons due to disaster","01020605","Iran (Islamic Republic of)","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","8.00","C, 1","222.00","C, 1","10.00","C, 1","555.00","C, 1","6.00","C, 1","12.00","C, 1","7.00","C, 1","","","11.00","C, 1","","","3.00","C, 1","","","","","",""
"010501","1","1.5","1.5.1","VC_DSR_MISS","+                                                                          Missing persons due to disaster","01020330","Jamaica","True","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","35.00","C, 1","","","","","","","","","","","","","","","","","","","","","",""
"010501","1","1.5","1.5.1","VC_DSR_MISS","+                                                                          Missing persons due to disaster","01020803","Jordan","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","1.00","C, 1","","","","","34.00","C, 1","","","","","",""
"010501","1","1.5","1.5.1","VC_DSR_MISS","+                                                                          Missing persons due to disaster","01020702","Cambodia","False","True","False","Annual","Number (Units)","Total","Total","Total","Not available","2.00","C, 1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"010501","1","1.5","1.5.1","VC_DSR_MISS","+                                                                          Missing persons due to disaster","01020704","Lao People's Democratic Republic","False","True","True","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","3.00","C, 1","","","","","","","2.00","C, 1","31.00","C, 1","",""
"010501","1","1.5","1.5.1","VC_DSR_MISS","+                                                                          Missing persons due to disaster","01020609","Sri Lanka","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","33.00","C, 1","1,908.00","C, 1","","","1.00","C, 1","","","3.00","C, 1","2.00","C, 1","1.00","C, 1","19.00","C, 1","1.00","C, 1","29.00","C, 1"
"010501","1","1.5","1.5.1","VC_DSR_MISS","+                                                                          Missing persons due to disaster","01020104","Morocco","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","21.00","C, 1","220.00","C, 1","","","","","","","","","1.00","C, 1","","","6.00","C, 1","1.00","C, 1","","","",""
"010501","1","1.5","1.5.1","VC_DSR_MISS","+                                                                          Missing persons due to disaster","01020227","Madagascar","False","True","False","Annual","Number (Units)","Total","Total","Total","Not available","77.00","C, 1","","","7.00","C, 1","19.00","C, 1","181.00","C, 1","260.00","C, 1","6.00","C, 1","30.00","C, 1","176.00","C, 1","","","34.00","C, 1","7.00","C, 1","3.00","C, 1","18.00","C, 1"
